lysbrydende		adj.	60103014
Lysbrydning		sb.	60103013
Lysbrænding		sb.	60103012
Lysbrønd		sb.	60103011
Lysbue		sb.	60103010
Lysbærer		sb.	60103009
Lysbøje		sb.	60103008
Lysbølge		sb.	60103007
Lysbaad		sb.	60103036
Lyscelle		sb.	60103006
Lyscentral		sb.	60103005
Lyscikade		sb.	60103004
Lysdis	2	sb.	60103002
Lysdis	1	sb.	60103003
Lysdun		sb.	60103000
lysdunkel		adj.	60102999
Lysdyr		sb.	60102998
Lyse-		i ssgr.	60102996
lyse		v.	60102997
Lysearm		sb.	60102995
Lysebakke		sb.	60102994
lyseblaa		adj.	60102992
lyseblaalig		adj.	60102991
Lysebord		sb.	60102990
Lysebrand		sb.	60102989
Lysebrik		sb.	60102988
lysebrun		adj.	60102987
Lysebuk		sb.	60102986
Lysedug		sb.	60102985
Lyseffekt		sb.	60102984
Lyseflue		sb.	60102982
Lyseform		sb.	60102981
Lysegarn		sb.	60102979
Lysegilde		sb.	60102978
Lyseglas		sb.	60102977
lysegrøn		adj.	60102975
lysegraa		adj.	60102976
lysegul		adj.	60102974
Lysegaas		sb.	60102980
Lyseholder		sb.	60102973
Lysehorn		sb.	60102972
Lysekasse		sb.	60102971
Lysekiste		sb.	60102970
Lyseklyne		sb.	60102968
Lyseknægt		sb.	60102967
Lysekone		sb.	60102966
Lysekrone		sb.	60102965
Lysekræmmer		sb.	60102963
Lysekælling		sb.	60102961
Lyselad		sb.	60102960
Lyselampe		sb.	60102959
Lyselav		sb.	60102958
Lyselektricitet		sb.	60102957
lyselektrisk		adj.	60102956
Lyselunte		sb.	60102954
Lysemanchet		sb.	60102953
Lysemand		sb.	60102952
Lysemoder		sb.	60102951
lysende	2		60102948
Lysende	1	sb.	60102949
Lysenhed		sb.	60102947
Lysepenge		sb.pl.	60102946
Lysepibe		sb.	60102945
Lysepind		sb.	60102944
Lyseplade		sb.	60102943
Lyseprofit		sb.	60102941
Lysepraas		sb.	60102942
Lysepudser		sb.	60102940
Lyser		sb.	60102939
lyserød		adj.	60102938
Lysesaks		sb.	60102937
Lysesiv		sb.	60102936
lysesky		adj.	60102935
Lyseskærm		sb.	60102934
Lyseslukker		sb.	60102933
Lysesnyder		sb.	60102932
lysesort		adj.	60102931
Lysespid		sb.	60102930
Lysestage		sb.	60102929
Lysestump		sb.	60102927
Lysestøber		sb.	60102926
Lysestøberi		sb.	60102925
Lysestøbning		sb.	60102924
Lysetalg		sb.	60102921
Lysetande		sb.	60102920
Lysetold		sb.	60102919
Lysetyv		sb.	60102918
Lysetørv		sb.	60102916
Lysevielse		sb.	60102915
Lysevæge		sb.	60102913
Lysfang		sb.	60102912
lysfarvet		adj.	60102911
lysfattig		adj.	60102910
Lysfest		sb.	60102909
Lysfilter		sb.	60102908
Lysfjende		sb.	60102906
lysfjendsk		adj.	60102905
Lysfjendskab		sb.	60102904
Lysfjer		sb.	60102907
Lysflamme		sb.	60102903
Lysflod		sb.	60102902
Lysflue		sb.	60102901
Lysfornemmelse		sb.	60102900
lysfuld		adj.	60102899
Lysfunke		sb.	60102898
lysfølsom		adj.	60102897
Lysgas		sb.	60102895
lysgivende		adj.	60102894
Lysgiver		sb.	60102893
Lysglans		sb.	60102892
Lysglimt		sb.	60102891
Lysgrav		sb.	60102889
Lysgud		sb.	60102887
Lysgaard		sb.	60102896
Lyshav		sb.	60102884
Lyshed		sb.	60102883
Lysholdighed		sb.	60102881
lyshovedet		adj.	60102880
Lyshugning		sb.	60102879
Lyshul		sb.	60102878
lyshvid		adj.	60102877
lyshaaret		adj.	60102885
Lysindtryk		sb.	60102876
Lysinsekt		sb.	60102875
Lysinstitut		sb.	60102874
Lyskanal		sb.	60102872
Lyskasse		sb.	60102871
Lyskast		sb.	60102870
Lyskaster		sb.	60102869
Lyske-		i ssgr.	60102866
lyske	2	v.	60102867
Lyske	1	sb.	60102868
Lyskebrok		sb.	60102864
Lyskebøjning		sb.	60102863
Lyskebaand		sb.	60102865
Lyskefold		sb.	60102862
Lyskefure		sb.	60102861
Lyskegle		sb.	60102860
Lyskegrube		sb.	60102859
Lyskekanal		sb.	60102858
Lyskeport		sb.	60102856
Lyskering		sb.	60102855
Lyskerne		sb.	60102854
lysketrind		adj.	60102853
Lyskilde		sb.	60102852
Lyskirtel		sb.	60102851
lysklar		adj.	60102850
Lysklove		sb.	60102849
lysklædt		adj.	60102847
Lyskobbertryk		sb.	60102846
Lyskopi		sb.	60102845
Lyskopiering		sb.	60102844
Lyskraft		sb.	60102843
Lyskrans		sb.	60102842
Lyskrebs		sb.	60102841
Lyskreds		sb.	60102840
Lyskrone		sb.	60102839
lyskrævende		adj.	60102838
Lyskugle		sb.	60102837
Lyskurv		sb.	60102836
lysladen		adj.	60102834
lyslet		adj.	60102833
lyslevende		adj.	60102832
lyslig		adj.	60102831
lyslilla		adj.	60102830
Lyslimtryk		sb.	60102829
lyslokket		adj.	60102828
Lysluge		sb.	60102827
Lyslære		sb.	60102826
Lysmagnet		sb.	60102823
Lysmaskine		sb.	60102821
Lysmast		sb.	60102820
Lysmaterie		sb.	60102819
lysmodtagelig		adj.	60102818
Lysmos		sb.	60102817
Lysmyg		sb.	60102816
Lysmyrte		sb.	60102815
Lysmøl		sb.	60102814
Lysmaaler		sb.	60102825
Lysmaaling		sb.	60102824
Lysnatur		sb.	60102813
lysne		v.	60102812
Lysnet		sb.	60102811
Lysning		sb.	60102810
Lysningsbue		sb.	60102809
Lysningsflade		sb.	60102808
Lysningsglas		sb.	60102807
Lysningshugst		sb.	60102806
Lysningsluge		sb.	60102805
Lysningspanel		sb.	60102804
Lysningsprofil		sb.	60102803
Lysolie		sb.	60102802
Lysorgan		sb.	60102801
Lysorm		sb.	60102800
Lyspatron		sb.	60102799
Lysperspektiv		sb.	60102797
Lyspind		sb.	60102796
Lyspistol		sb.	60102795
Lysplante		sb.	60102794
Lysplet		sb.	60102793
Lysprik		sb.	60102792
Lysprojektil		sb.	60102791
Lyspunkt		sb.	60102790
Lyspære		sb.	60102789
Lysraket		sb.	60102788
Lysrefleks		sb.	60102787
Lysreklame		sb.	60102786
Lysrige		sb.	60102785
Lysrist		sb.	60102784
lysræd		adj.	60102783
Lysrædsel		sb.	60102782
Lysrøg		sb.	60102780
Lyssans		sb.	60102779
lysseende		adj.	60102778
Lysseer		sb.	60102777
Lyssen		sb.	60102776
Lysside		sb.	60102775
Lyssignal		sb.	60102774
Lyssind		sb.	60102773
lyssindet		adj.	60102772
Lysskakt		sb.	60102771
Lysskud		sb.	60102770
lyssky	3	adj.	60102767
Lyssky	2	sb.	60102768
Lyssky	1	sb.	60102769
lysskyende		adj.	60102766
Lysskyhed		sb.	60102765
Lysskær		sb.	60102764
Lysslør		sb.	60102763
Lysspejling		sb.	60102762
Lysspil		sb.	60102761
Lysspreder		sb.	60102760
Lysstander		sb.	60102759
Lysstation		sb.	60102758
Lyssten		sb.	60102757
lysstille		v.	60102756
Lysstilling	1	sb.	60102755
Lysstivhed		sb.	60102753
Lysstof		sb.	60102752
Lysstribe		sb.	60102750
Lysstrime		sb.	60102749
Lysstrøm		sb.	60102748
Lysstraale		sb.	60102751
Lysstyrke		sb.	60102747
lysstærk		adj.	60102746
Lysstøtte		sb.	60102745
lyssvag		adj.	60102744
Lyssvingning		sb.	60102743
Lyssyn		sb.	60102742
Lyssøjle		sb.	60102741
Lyst-		i ssgr.	60102739
Lyst		sb.	60102740
Lystag		sb.	60102735
Lystanke		sb.	60102734
Lystanlæg		sb.	60102733
Lystarbejde		sb.	60102732
Lystbane		sb.	60102730
Lystbarhed		sb.	60102729
Lystbed		sb.	60102728
Lystborg		sb.	60102727
Lystbrønd		sb.	60102726
Lystbænk		sb.	60102725
Lystbaad		sb.	60102731
Lystdamper		sb.	60102724
lyste	2	v.	60102722
Lystejendom		sb.	60102721
lystelig		adj.	60102720
lysten		adj.	60102719
Lystenhed		sb.	60102718
Lyster		sb.	60102717
lystfare		v.	60102714
Lystfart		sb.	60102713
Lystfartøj		sb.	60102712
Lystfisker		sb.	60102710
Lystfiskeri		sb.	60102709
Lystfugl		sb.	60102708
lystfuld		adj.	60102707
Lystfyrværkeri		sb.	60102706
Lystfærd		sb.	60102705
Lystfølelse		sb.	60102704
Lystgang		sb.	60102702
Lystgartner		sb.	60102701
Lystgartneri		sb.	60102700
Lystgas		sb.	60102699
Lystgerning		sb.	60102698
Lystgrotte		sb.	60102697
Lystgænger		sb.	60102696
Lystgaard		sb.	60102703
Lysthave		sb.	60102694
lysthavende		adj.	60102693
Lysthaver		sb.	60102692
Lysthaveri		sb.	60102691
Lysthegn		sb.	60102690
Lysthus		sb.	60102689
Lysthøj		sb.	60102688
Lystid		sb.	60102687
lystig		adj.	60102686
lystiggøre		v.	60102685
Lystiggører		sb.	60102684
Lystighed		sb.	60102683
Lystigmager		sb.	60102682
Lystild		sb.	60102681
Lystjagt	2	sb.	60102679
Lystjagt	1	sb.	60102680
Lystkammer		sb.	60102678
Lystkamp		sb.	60102677
Lystkugle		sb.	60102675
Lystkutter		sb.	60102674
Lystkvarter		sb.	60102673
Lystkørsel		sb.	60102672
Lystlejr		sb.	60102671
Lystlund		sb.	60102670
Lystmad		sb.	60102669
Lystmord		sb.	60102668
Lystmorder		sb.	60102667
Lystning	2	sb.	60102665
Lystning	1	sb.	60102666
Lystone		sb.	60102664
Lystpark		sb.	60102663
Lystparti		sb.	60102662
Lystplads		sb.	60102661
Lystplante		sb.	60102660
Lystragt		sb.	60102659
lystre	2	v.	60102657
lystre	1	v.	60102658
Lystrejse		sb.	60102656
lystrejsende		adj.	60102655
Lystret		sb.	60102654
lystride		v.	60102653
Lystridt		sb.	60102652
lystrig		adj.	60102651
Lystring	3	sb.	60102648
Lystring	2	sb.	60102649
Lystring	1	sb.	60102650
Lystro		sb.	60102647
Lystryk		sb.	60102646
lystrykke		v.	60102645
Lystrykker		sb.	60102644
Lystræ		sb.	60102643
Lystsejlads		sb.	60102641
Lystsejler		sb.	60102640
Lystskonnert		sb.	60102639
Lystskov		sb.	60102638
Lystskydning		sb.	60102637
Lystslot		sb.	60102636
Lystspil		sb.	60102635
Lyststed		sb.	60102634
Lystsyge		sb.	60102633
Lystsyn		sb.	60102632
Lystteater		sb.	60102631
Lysttime		sb.	60102630
Lystting		sb.	60102629
Lysttog		sb.	60102628
Lysttrafik		sb.	60102627
Lysttræ		sb.	60102626
Lysttur		sb.	60102625
lystvandre		v.	60102624
Lystvandrer		sb.	60102623
Lystvandring		sb.	60102622
Lystvare		sb.	60102621
Lystvej		sb.	60102620
Lystvogn		sb.	60102619
Lystværk		sb.	60102618
Lystyacht		sb.	60102617
lystæt		adj.	60102616
Lystønde		sb.	60102615
Lystaage		sb.	60102738
Lystaarn		sb.	60102736
Lysudslæt		sb.	60102614
Lysverden		sb.	60102612
Lysvidde		sb.	60102611
Lysvifte		sb.	60102610
lysviolet		adj.	60102609
Lysvirkning		sb.	60102608
Lysvæld		sb.	60102607
Lysværk		sb.	60102606
lysvaagen		adj.	60102613
lysægte		adj.	60102605
Lysæter		sb.	60102604
lysøjet		adj.	60102603
Lysørred		sb.	60102602
lysaaben		adj.	60103047
Lysaabning		sb.	60103046
Lysaand		sb.	60103045
Lysaar		sb.	60103044
Lyt		sb.	60102601
Lytte-		i ssgr.	60102598
lytte		v.	60102599
Lyttegang		sb.	60102597
Lytten		sb.	60102596
Lyttepost		sb.	60102595
Lytter		sb.	60102594
Lytterør		sb.	60102593
Lyv		sb.	60102592
lyve	2	v.	60102590
Lyvelyst		sb.	60102588
Lyveplet		sb.	60102587
Lyveprins		sb.	60102586
Lyver		sb.	60102585
Lyveri		sb.	60102583
Lyvert		sb.	60102582
Lyvesaga		sb.	60102581
Lyvestævne		sb.	60102580
Lyvesyge		sb.	60102579
Lyvetunge		sb.	60102578
lyvte		v.	60102577
Læ-		i ssgr.	60102569
læ	7	v.	60102570
læ	6		60102571
Læ	4	sb.	60102573
Læ	1	sb.	60102576
Læarbejde		sb.	60102568
Læbe-		i ssgr.	60102566
Læbe		sb.	60102567
Læbebjørn		sb.	60102564
Læbeblomst		sb.	60102563
læbeblomstret		adj.	60102562
Læbebogstav		sb.	60102561
Læbebue		sb.	60102560
Læbebaand		sb.	60102565
Læbecelle		sb.	60102559
læbedannet		adj.	60102558
Læbefisk		sb.	60102557
Læbeflig		sb.	60102556
Læbefold		sb.	60102555
Læbekonsonant		sb.	60102554
Læbekrone		sb.	60102553
Læbekræft		sb.	60102552
Læbelyd		sb.	60102551
læbeløs	2	adj.	60102549
Læbeløs	1	sb.	60102550
Læbemundstykke		sb.	60102548
Læbepibe		sb.	60102547
Læbeplante		sb.	60102546
Læbepomade		sb.	60102545
Læberødt		sb.	60102544
Læbesalve		sb.	60102543
Læbesmykke		sb.	60102542
Læbestemme		sb.	60102541
Læbestift		sb.	60102540
læbet		adj.	60102539
Læbjørn		sb.	60102538
Læbælte		sb.	60102537
Læde	1	sb.	60102531
Læder-		i ssgr.	60102527
Læder	2	sb.	60102528
Læderaffald		sb.	60102526
læderagtig		adj.	60102525
Læderarbejde		sb.	60102524
Læderarbejder		sb.	60102523
Læderbegonia		sb.	60102522
Læderbereder		sb.	60102521
Læderbille		sb.	60102520
Læderbind		sb.	60102519
Læderblad		sb.	60102518
Læderblomst		sb.	60102517
Læderbom		sb.	60102516
læderbrun		adj.	60102515
Læderbrunt		sb.	60102514
Læderbuk		sb.	60102513
Læderbukser		sb.pl.	60102512
lædere		v.	60102511
Læderfil		sb.	60102510
Læderflaske		sb.	60102509
lædergul		adj.	60102508
Lædergult		sb.	60102507
Lædergummi		sb.	60102506
Lædergøring		sb.	60102505
Læderhat		sb.	60102504
Læderhinde		sb.	60102503
Læderhud		sb.	60102502
Lædering		sb.	60102501
Læderkanon		sb.	60102500
Læderkarpe		sb.	60102499
Læderkoral		sb.	60102498
Læderkork		sb.	60102497
Læderkrone		sb.	60102496
Læderkøllert		sb.	60102495
Læderlim		sb.	60102494
Læderlærred		sb.	60102493
Læderløber		sb.	60102492
Læderløv		sb.	60102491
Lædermarmor		sb.	60102490
Lædermel		sb.	60102489
Lædermosaik		sb.	60102488
Lædermønt		sb.	60102487
Læderornamentik		sb.	60102486
Læderpap		sb.	60102485
Læderpapir		sb.	60102484
Læderpenge		sb.pl.	60102483
Læderplastik		sb.	60102482
Læderpung		sb.	60102481
Læderpunsling		sb.	60102480
Læderrem		sb.	60102479
Læderskildpadde		sb.	60102478
Lædersko		sb.	60102477
Lædersnit		sb.	60102476
Læderspand		sb.	60102475
Læderstykke		sb.	60102473
Lædersukker		sb.	60102472
Lædersvamp		sb.	60102471
Lædersværd		sb.	60102470
Lædersæk		sb.	60102469
Lædertang		sb.	60102468
Lædertover		sb.	60102467
Lædertrykker		sb.	60102466
Lædertræ		sb.	60102465
Lædertøj		sb.	60102464
Lædervare		sb.	60102463
Læderved		sb.	60102462
Læderøl		sb.	60102461
Lædike		sb.	60102459
Læg-		i ssgr.	60102448
læg	7	adj.	60102449
læg	6	adj.	60102450
Læg	5	sb.	60102451
Læg	1	sb.	60102455
Lægarm		sb.	60102447
Lægben		sb.	60102446
Lægbroder		sb.	60102445
Lægd	3	sb.	60102442
Lægd	2	sb.	60102443
Lægdommer		sb.	60102439
Lægds-		i ssgr.	60102438
Lægdsbestyrer		sb.	60102437
Lægdsbonde		sb.	60102436
Lægdsbroder		sb.	60102435
Lægdsfolk		sb.pl.	60102434
Lægdsforstander		sb.	60102433
lægdsforstanderi			60102432
Lægdsforstanderskab		sb.	60102431
Lægdsgaard		sb.	60102430
Lægdsmand		sb.	60102429
Lægdsrulle		sb.	60102428
Lægdsseddel		sb.	60102427
Læge-		i ssgr.	60102423
læge	3	v.	60102424
læge	2	v.	60102425
Læge	1	sb.	60102426
Lægeattest		sb.	60102422
Lægebalsam		sb.	60102421
Lægebehandling		sb.	60102420
Lægebestik		sb.	60102419
Lægebesøg		sb.	60102418
Lægeblad		sb.	60102417
Lægebog		sb.	60102416
Lægebrønd		sb.	60102415
Lægedistrikt		sb.	60102413
Lægedom		sb.	60102412
lægedommelig		adj.	60102411
Lægedoms-		i ssgr.	60102410
Lægedomsdrik		sb.	60102409
Lægedomskraft		sb.	60102408
Lægedomsmiddel		sb.	60102407
Lægedomsplante		sb.	60102406
Lægedomsvand		sb.	60102405
Lægedrik		sb.	60102404
Lægeeksamen		sb.	60102403
Lægeerklæring		sb.	60102402
Lægefinger		sb.	60102401
Lægeflag		sb.	60102400
Lægehjælp		sb.	60102398
Lægehonorar		sb.	60102397
Lægehaand		sb.	60102399
Lægeigle		sb.	60102396
Lægekandidat		sb.	60102395
Lægekilde		sb.	60102394
Lægekorps		sb.	60102393
Lægekraft		sb.	60102392
Lægekreds		sb.	60102391
Lægekundskab		sb.	60102390
Lægekunst		sb.	60102389
lægekyndig		adj.	60102388
Lægekød		sb.	60102387
lægelig		adj.	60102384
Lægeløfte		sb.	60102383
Lægeløn		sb.	60102382
lægeløs		adj.	60102381
Lægemester		sb.	60102379
Lægemetode		sb.	60102378
Lægemiddel		sb.	60102377
Lægemission		sb.	60102376
Lægemaade		sb.	60102380
Lægeplante		sb.	60102374
Lægeplaster		sb.	60102373
Lægepraksis		sb.	60102372
læger	3		60102369
Læger	2	sb.	60102370
Lægerinde		sb.	60102367
Lægerske		sb.	60102366
Lægerval		sb.	60102365
Lægeraad		sb.	60102368
Lægeskole		sb.	60102363
Lægeskøn		sb.	60102362
Lægesten		sb.	60102360
Lægestol		sb.	60102359
Lægetermometer		sb.	60102358
Lægetilsyn		sb.	60102357
lægeundersøge		v.	60102356
Lægeundersøgelse		sb.	60102355
Lægeurt		sb.	60102354
Lægevagt		sb.	60102353
Lægevand		sb.	60102352
Lægevidenskab		sb.	60102351
lægevidenskabelig		adj.	60102350
Lægevogn		sb.	60102349
Lægevækst		sb.	60102348
Lægevæle		sb.	60102347
lægfolk			60102345
lægfri		adj.	60102344
Lægge-		i ssgr.	60102338
lægge	3	v.	60102341
lægge	2	v.	60102342
Læggebrod		sb.	60102336
Læggekartoffel		sb.	60102332
Læggekniv		sb.	60102331
Læggekrog		sb.	60102329
Læggelse	1	sb.	60102328
Læggeløg		sb.	60102325
Læggemaskine		sb.	60102323
Læggenød		sb.	60102321
Læggeplads		sb.	60102320
Lægger	1	sb.	60102319
Læggeranker		sb.	60102316
Læggerede		sb.	60102315
Læggers		sb.	60102314
Læggerør		sb.	60102313
læggesyg		adj.	60102312
lægget		adj.	60102311
Læggetid		sb.	60102310
Læggeært		sb.	60102309
Læghage		sb.	60102308
Lægir		sb.	60102306
Lægkrampe		sb.	60102305
lægløs		adj.	60102303
Lægmand		sb.	60102302
Lægmands-			60102301
Lægmandsalter		sb.	60102300
Lægmandsbevægelse		sb.	60102299
Lægmandsdaab		sb.	60102298
Lægmandsforstand		sb.	60102297
Lægmandskalk		sb.	60102296
Lægmandskrucifiks		sb.	60102295
Lægmandsskøn		sb.	60102294
Lægmuskel		sb.	60102292
Lægning	2	sb.	60102288
Lægning	1	sb.	60102289
Lægpraktikant		sb.	60102287
Lægprædikant		sb.	60102286
lægsom		adj.	60102284
Lægstand		sb.	60102283
Lægsøster		sb.	60102282
Lægte-		i ssgr.	60102278
lægte	3	v.	60102279
lægte	2	v.	60102280
Lægte	1	sb.	60102281
Lægtehammer		sb.	60102277
Lægtehegn		sb.	60102276
Lægtepenge		sb.pl.	60102275
Lægter-		i ssgr.	60102272
Lægter	2	sb.	60102273
Lægter	1	sb.	60102274
Lægterage		sb.	60102271
Lægterkaag		sb.	60102270
Lægtermand		sb.	60102269
Lægterpenge		sb.pl.	60102268
Lægteskov		sb.	60102267
Lægtesøm		sb.	60102266
Lægtetræ		sb.	60102265
Lægteværk		sb.	60102264
Lægtning	2	sb.	60102262
Lægtning	1	sb.	60102263
lægtre		v.	60102261
Læhegn		sb.	60102260
Læhæk		sb.	60102258
læk	3	adj.	60102253
Læk	2	sb.	60102254
Læk	1	sb.	60102255
Lækage		sb.	60102252
Lækat		sb.	60102251
lække	2	v.	60102248
Lække	1	sb.	60102249
Lækkelud		sb.	60102247
lækker		adj.	60102246
Lækkerbager		sb.	60102245
Lækkerbid		sb.	60102244
Lækkerbisken		sb.	60102243
Lækkerhals		sb.	60102242
Lækkerhed		sb.	60102241
Lækkeri		sb.	60102240
lækkerkræsen		adj.	60102239
Lækkermund		sb.	60102238
Lækkerspise		sb.	60102237
Lækkersult		sb.	60102236
lækkersulten		adj.	60102235
Lækkersyge		sb.	60102234
Lækkertand		sb.	60102233
lækkertørstig		adj.	60102232
Lækkervare		sb.	60102231
Lækmaatte		sb.	60102229
lækre		v.	60102228
Lækrelse		sb.	60102227
lækrere		v.	60102226
Lækretet		sb.	60102224
Lækrulle		sb.	60102222
Lækstopper		sb.	60102221
Lækvin		sb.	60102220
Lækværk		sb.	60102219
Læland		sb.	60102217
Lælinie		sb.	60102216
læmme	2	v.	60102214
læmme	1	v.	60102215
Læmmelse		sb.	60102213
Læmmetid		sb.	60102212
Læmole		sb.	60102211
Læn-		i ssgr.	60102207
Læn	1	sb.	60102210
Lænd		sb.	60102206
Lænde-		i ssgr.	60102199
Lænde	2	sb.	60102203
Lændeben		sb.	60102198
Lændeblod		sb.	60102197
lændebruden		adj.	60102196
Lændefang		sb.	60102195
Lændegigt		sb.	60102194
Lændehold		sb.	60102193
Lændehvirvel		sb.	60102192
Lændeklæde		sb.	60102191
lændelam		adj.	60102190
Lændeomsving		sb.	60102189
Lændepine		sb.	60102188
Lændepude		sb.	60102187
Lændeskørt		sb.	60102186
Lændesmerte		sb.	60102185
Lændestykke		sb.	60102183
Lændeve		sb.	60102182
Lændeværk		sb.	60102181
Læne-		i ssgr.	60102176
læne	3	v.	60102177
læne	2	v.	60102178
Lænebænk		sb.	60102175
Lænestol		sb.	60102174
Læneværk		sb.	60102173
Længde-		i ssgr.	60102169
Længde	1	sb.	60102172
Længdebane		sb.	60102167
Længdebetegnelse		sb.	60102166
Længdebrud		sb.	60102165
Længdecirkel		sb.	60102164
Længdedal		sb.	60102163
Længdedrager		sb.	60102162
Længdedræning		sb.	60102161
Længdeeksamen		sb.	60102160
Længdeenhed		sb.	60102159
Længdeforskel		sb.	60102158
Længdefuge		sb.	60102157
Længdegrad		sb.	60102156
Længdekreds		sb.	60102155
Længdekyst		sb.	60102154
Længdeleje		sb.	60102153
Længdeminut		sb.	60102151
Længdemaal		sb.	60102152
Længdeprofil		sb.	60102150
Længderegning		sb.	60102149
Længdesamling		sb.	60102148
Længdesekund		sb.	60102147
Længdeside		sb.	60102146
Længdeslæde		sb.	60102145
Længdesnit		sb.	60102144
Længdespring		sb.	60102143
Længdestald		sb.	60102142
Længdestjerne		sb.	60102141
Længdesvelle		sb.	60102140
Længdesvømning		sb.	60102139
Længdetegn		sb.	60102138
Længdetræ		sb.	60102137
Længdeur		sb.	60102136
Længdevæg		sb.	60102135
Længdevækst		sb.	60102134
Længdeaa		sb.	60102168
længe	6	adv.	60102128
længe	5	v.	60102129
længe	4	v.	60102130
Længe	2	sb.	60102132
Længe	1	sb.	60102133
længer			60102127
længes	1	v.	60102126
Længestik		sb.	60102124
-længet		adj.	60102123
-længs		adv.	60102080
-længs		adv.	60102121
Længsel		sb.	60102120
Længsels-		i ssgr.	60102119
Længselsblik		sb.	60102118
Længselsdrøm		sb.	60102117
længselsfuld		adj.	60102116
Længselssuk		sb.	60102115
længselssyg		adj.	60102114
længst	3	adv.	60102111
længstlevende		adj.	60102110
længsttjent		adj.	60102109
længte		v.	60102108
Læning	1	sb.	60102107
Lænke-		i ssgr.	60102102
lænke	3	v.	60102103
lænke	2	v.	60102104
Lænke	1	sb.	60102105
Lænkeaksel		sb.	60102101
Lænkeballon		sb.	60102100
Lænkebind		sb.	60102099
lænkebinde		v.	60102098
Lænkeblomst		sb.	60102097
lænkefri		adj.	60102096
Lænkegryde		sb.	60102095
Lænkehund		sb.	60102094
Lænkeknap		sb.	60102093
Lænkekovs		sb.	60102092
Lænkekugle		sb.	60102091
Lænkeled		sb.	60102090
lænkelægge		v.	60102089
Lænker		sb.	60102088
Lænkerum		sb.	60102087
Lænkestikke		sb.	60102086
Lænkestrop		sb.	60102085
Lænketrøje		sb.	60102084
lænløs		adj.	60102083
lænse	4	v.	60102075
Lænser	1	sb.	60102072
Læplante		sb.	60102067
Læplantning		sb.	60102066
Lær-		i ssgr.	60102061
lærbar		adj.	60102060
lærd		adj.	60102059
lærdeligen		adv.	60102057
Lærdhed		sb.	60102056
Lærdling		sb.	60102055
Lærdmand		sb.	60102054
Lærdom		sb.	60102053
Lærdoms-		i ssgr.	60102052
Lærdomsanstalt		sb.	60102051
Lærdomsfag		sb.	60102050
Lærdomsfolk		sb.	60102049
Lærdomshistorie		sb.	60102048
Lærdomshus		sb.	60102047
Lærdomsmand		sb.	60102046
Lærdomsry		sb.	60102045
Lærdomssats		sb.	60102044
Lærdomsskat		sb.	60102043
Lærdomsskole		sb.	60102042
Lærdomssæde		sb.	60102041
Lærdomsven		sb.	60102040
Lærdomsværk		sb.	60102039
Lærdskole		sb.	60102038
Lærdstand		sb.	60102037
Lære-		i ssgr.	60102033
lære	3	v.	60102034
Lære	2	sb.	60102035
Lære	1	sb.	60102036
Læreanstalt		sb.	60102031
Lærebarn		sb.	60102029
Lærebegreb		sb.	60102028
lærebegærlig		adj.	60102027
Lærebog		sb.	60102026
Lærebrev		sb.	60102025
Lærebroder		sb.	60102024
Lærebræt		sb.	60102023
Lærebue		sb.	60102022
Lærebygning		sb.	60102021
Lærebaand		sb.	60102030
Læredatter		sb.	60102019
Læredigt		sb.	60102018
Læredigter		sb.	60102017
Læredigtning		sb.	60102016
Læredreng		sb.	60102015
læredygtig		adj.	60102014
Læreembede		sb.	60102013
Læreemne		sb.	60102012
Lærefader		sb.	60102011
Lærefag		sb.	60102010
Læreforfatning		sb.	60102009
Læreform		sb.	60102008
Lærefrihed		sb.	60102007
Læregang		sb.	60102006
Læregave		sb.	60102005
Læregenstand		sb.	60102004
læregerrig		adj.	60102003
Lærehoved		sb.	60102002
Lærehus		sb.	60102001
Læreindretning		sb.	60102000
Lærekammerat		sb.	60101999
Læreklud		sb.	60101998
Lærekontrakt		sb.	60101997
Lærekraft		sb.	60101996
Lærekæde		sb.	60101995
lærekær		adj.	60101994
lærelig		adj.	60101993
Lærelyst		sb.	60101992
lærelysten		adj.	60101991
Læremening		sb.	60101989
Læremester		sb.	60101988
Læremesterinde		sb.	60101987
Læremetode		sb.	60101986
Læremiddel		sb.	60101985
Læremoder		sb.	60101984
Læremaade		sb.	60101990
lærenem		adj.	60101983
Lærenemme		sb.	60101982
Lærenorm		sb.	60101981
Lærepalisade		sb.	60101980
Lærepenge		sb.pl.	60101979
Læreplan		sb.	60101978
Lærepost		sb.	60101977
Læreprøve		sb.	60101976
Lærepunkt		sb.	60101975
Lærepæl		sb.	60101974
Lærer-		i ssgr.	60101971
Lærer	1	sb.	60101973
Læreregel		sb.	60101970
Lærerforsamling		sb.	60101969
Lærerhøjskole		sb.	60101968
lærerig		adj.	60101967
lærerigtig		adj.	60101966
Lærerinde		sb.	60101965
Lærering		sb.	60101964
lærerisk		adj.	60101963
Lærerkraft		sb.	60101962
Lærermøde		sb.	60101961
Lærerpost		sb.	60101960
Lærerskole		sb.	60101959
Lærerstand		sb.	60101958
Lærerstol		sb.	60101957
Lærersæde		sb.	60101956
Læresal		sb.	60101955
Læresats		sb.	60101954
Læreskrift		sb.	60101953
Lærestand		sb.	60101952
Lærestang		sb.	60101951
Lærestof		sb.	60101950
Lærestol		sb.	60101949
Lærestreg		sb.	60101948
Lærestue		sb.	60101947
Lærestykke		sb.	60101946
Læresvend		sb.	60101945
Læresæde		sb.	60101944
